Date,High,Low,Open,Close,Volume,Adj Close
2016-04-27,82.81999969482422,81.30000305175781,82.08999633789062,82.12999725341797,342600.0,77.51738739013672
2016-04-28,82.98999786376953,81.72000122070312,82.0199966430664,81.94000244140625,370300.0,77.33807373046875
2016-04-29,81.86000061035156,80.66000366210938,81.83999633789062,81.02999877929688,292400.0,76.47917175292969
2016-05-02,82.38999938964844,81.05000305175781,81.05000305175781,82.3499984741211,365200.0,77.72503662109375
2016-05-03,82.69999694824219,80.68000030517578,81.56999969482422,81.44999694824219,465500.0,76.87557983398438
2016-05-04,84.12999725341797,80.44000244140625,80.48999786376953,83.08000183105469,678300.0,78.4140396118164
2016-05-05,83.88999938964844,82.76000213623047,83.37000274658203,82.80999755859375,504900.0,78.15921020507812
2016-05-06,83.80999755859375,82.2300033569336,82.69000244140625,83.5999984741211,360600.0,78.90483093261719
2016-05-09,84.51000213623047,82.5999984741211,83.54000091552734,84.0999984741211,348000.0,79.37676239013672
2016-05-10,84.88999938964844,83.97000122070312,84.16999816894531,84.75,200300.0,79.99026489257812
2016-05-11,84.87999725341797,83.5,84.5999984741211,83.58999633789062,680500.0,78.89537811279297
2016-05-12,84.58000183105469,83.7300033569336,84.0999984741211,84.43000030517578,301500.0,79.68822479248047
2016-05-13,84.45999908447266,83.2300033569336,84.04000091552734,83.69000244140625,337700.0,78.98978424072266
2016-05-16,85.27999877929688,83.79000091552734,83.86000061035156,84.70999908447266,353100.0,79.95249938964844
2016-05-17,85.0999984741211,83.5999984741211,84.55000305175781,83.81999969482422,334500.0,79.11247253417969
2016-05-18,84.16000366210938,82.94000244140625,83.56999969482422,83.56999969482422,450900.0,78.87651824951172
2016-05-19,83.7300033569336,81.95999908447266,83.4000015258789,82.8499984741211,398300.0,78.19694519042969
2016-05-20,83.54000091552734,82.79000091552734,83.33999633789062,83.05999755859375,434900.0,78.39517211914062
2016-05-23,83.05000305175781,82.0199966430664,82.86000061035156,82.20999908447266,440500.0,77.85535430908203
2016-05-24,84.16000366210938,82.58999633789062,82.58999633789062,84.01000213623047,351800.0,79.56001281738281
2016-05-25,84.44999694824219,83.4800033569336,84.44999694824219,83.62999725341797,270900.0,79.20011901855469
2016-05-26,83.9000015258789,83.02999877929688,83.58999633789062,83.48999786376953,319300.0,79.06753540039062
2016-05-27,84.3499984741211,83.29000091552734,83.66000366210938,84.33999633789062,260600.0,79.87252044677734
2016-05-31,84.80999755859375,83.83999633789062,84.56999969482422,84.43000030517578,382200.0,79.95777130126953
2016-06-01,84.66999816894531,83.68000030517578,83.80000305175781,84.55000305175781,281700.0,80.0713882446289
2016-06-02,85.2699966430664,83.91999816894531,84.16999816894531,85.2699966430664,291400.0,80.7532730102539
2016-06-03,85.16999816894531,84.1500015258789,85.16999816894531,84.80999755859375,218000.0,80.31763458251953
2016-06-06,85.12999725341797,84.58000183105469,85.05000305175781,84.98999786376953,179500.0,80.48809814453125
2016-06-07,85.20999908447266,84.69999694824219,85.01000213623047,85.01000213623047,205700.0,80.50704956054688
2016-06-08,85.5999984741211,84.91999816894531,85.04000091552734,85.44000244140625,128800.0,80.91425323486328
2016-06-09,85.86000061035156,84.97000122070312,85.31999969482422,85.77999877929688,159100.0,81.23625946044922
2016-06-10,85.61000061035156,84.36000061035156,85.61000061035156,84.5199966430664,455600.0,80.0429916381836
2016-06-13,85.02999877929688,83.70999908447266,84.16999816894531,83.7699966430664,612400.0,79.33272552490234
2016-06-14,84.7699966430664,83.5999984741211,83.5999984741211,84.69999694824219,280000.0,80.21347045898438
2016-06-15,84.94999694824219,83.8499984741211,84.70999908447266,83.91999816894531,391500.0,79.47476196289062
2016-06-16,83.93000030517578,83.12000274658203,83.62999725341797,83.83000183105469,263500.0,79.38955688476562
2016-06-17,83.81999969482422,82.0999984741211,83.54000091552734,82.48999786376953,574900.0,78.12052154541016
2016-06-20,83.91999816894531,83.44000244140625,83.44000244140625,83.6500015258789,245100.0,79.21907806396484
2016-06-21,84.0199966430664,83.3499984741211,83.77999877929688,83.4800033569336,236400.0,79.05809020996094
2016-06-22,83.86000061035156,83.23999786376953,83.70999908447266,83.37999725341797,307100.0,78.96337890625
2016-06-23,84.48999786376953,83.51000213623047,84.18000030517578,84.37000274658203,344100.0,79.90094757080078
2016-06-24,84.41999816894531,81.0,81.37999725341797,83.22000122070312,851200.0,78.81185913085938
2016-06-27,82.9000015258789,81.80000305175781,82.62999725341797,82.05000305175781,593000.0,77.70386505126953
2016-06-28,84.58000183105469,82.1500015258789,82.41000366210938,84.4800033569336,564300.0,80.00511169433594
2016-06-29,85.75,84.73999786376953,85.05000305175781,85.38999938964844,363500.0,80.86691284179688
2016-06-30,87.2699966430664,85.38999938964844,85.72000122070312,87.2699966430664,531500.0,82.6473388671875
2016-07-01,87.62999725341797,86.75,87.05999755859375,87.2300033569336,276800.0,82.60945129394531
2016-07-05,87.4800033569336,86.91999816894531,87.0,87.25,252800.0,82.62837982177734
2016-07-06,87.41999816894531,86.56999969482422,87.02999877929688,87.31999969482422,284000.0,82.69467163085938
2016-07-07,87.4000015258789,86.33999633789062,87.4000015258789,86.80000305175781,214800.0,82.20222473144531
2016-07-08,88.12000274658203,86.72000122070312,87.01000213623047,87.79000091552734,326000.0,83.1397933959961
2016-07-11,88.54000091552734,88.0,88.22000122070312,88.37999725341797,274100.0,83.69853210449219
2016-07-12,89.0199966430664,88.18000030517578,88.93000030517578,88.19000244140625,231500.0,83.51859283447266
2016-07-13,89.08999633789062,88.3499984741211,88.72000122070312,88.43000030517578,149000.0,83.74588775634766
