time,open,high,low,close,EMA,bullish,Volume,Volume MA
2020-02-11T07:00:00Z,9378,9451,9300,9412,8559.797370490402,0,229443,324977.95
2020-02-12T07:00:00Z,9485,9500,9361,9457,8568.724759838757,0,250823,319353.05
2020-02-13T07:00:00Z,9409,9483,9262,9470,8577.692672676181,0,308654,315898.15
2020-02-16T07:00:00Z,9500,9580,9500,9520,8587.068864987861,0,101414,315257.65
2020-02-17T07:00:00Z,9588,9599,9520,9530,8596.451264341216,0,151013,314801.8
2020-02-18T07:00:00Z,9455,9530,9429,9477,8605.212943302995,0,208817,317555.8
2020-02-19T07:00:00Z,9500,9543,9311,9330,8612.424754812419,0,534042,332456.25
2020-02-20T07:00:00Z,9305,9330,9205,9232,8618.58968262523,0,236698,326254.6
2020-02-23T07:00:00Z,9143,9188,9050,9102,8623.399735534433,0,267094,328752.25
2020-02-24T07:00:00Z,9015,9016,8851,8910,8626.251479459463,0,397114,330456.8
2020-02-25T07:00:00Z,8955,9097,8947,9012,8630.089773196185,0,402761,324267.1
2020-02-26T07:00:00Z,8875,9220,8875,9206,8635.820223214134,1,692352,341971.6
2020-02-27T07:00:00Z,9130,9212,9000,9000,8639.443902585137,0,1066241,355580.8
2020-03-01T07:00:00Z,9000,9072,8767,8800,8641.041475693743,0,400546,359584.8
2020-03-03T07:00:00Z,9069,9069,8865,8900,8643.618177428134,0,659437,371436.1
2020-03-04T07:00:00Z,8900,8900,8555,8699,8644.169240339297,0,575933,388610.05
2020-03-05T07:00:00Z,8790,8790,8369,8494,8642.675019042388,0,794212,411227.7
2020-03-08T07:00:00Z,8072,8229,7621,8110,8637.374770096692,0,803273,421773.4
2020-03-09T07:00:00Z,7551,7999,7451,7676,8627.808851986278,0,1186885,476618.3
2020-03-11T07:00:00Z,7500,7949,7200,7326,8614.855530075967,0,1013625,514018.85
2020-03-12T07:00:00Z,6960,7371,6371,7008,8598.866917836405,0,1836826,594388
2020-03-15T07:00:00Z,6900,6980,6502,6972,8582.67918731067,0,607113,612202.5
2020-03-16T07:00:00Z,6512,6972,5960,6972,8566.652528730465,0,1068683,650203.95
2020-03-17T07:00:00Z,6570,6570,6110,6361,8544.705737399814,0,1117604,701013.45
2020-03-18T07:00:00Z,5900,5970,5650,5650,8515.902695236631,0,999035,743414.55
2020-03-19T07:00:00Z,5650,6242,5550,6220,8493.057892298953,0,1123132,789130.3
2020-03-22T07:00:00Z,5940,5950,5454,5649,8464.758808793491,0,721603,798508.35
2020-03-23T07:00:00Z,5500,5795,5134,5244,8432.711457462212,0,1291956,851271.25
2020-03-24T07:00:00Z,5556,6021,5436,6004,8408.545174303385,0,1421316,908982.35
2020-03-25T07:00:00Z,6300,6380,5755,5963,8384.211391474495,0,1118852,945069.25
2020-03-26T07:00:00Z,5934,6436,5852,6390,8364.368492056838,0,1989839,1024423.15
2020-03-29T06:00:00Z,6260,6608,6200,6316,8343.98671601647,0,631625,1021386.8
2020-03-30T06:00:00Z,6470,6698,6353,6520,8325.837594464068,0,893746,1012762.05
2020-03-31T06:00:00Z,6710,6862,6605,6623,8308.89393680771,0,1383461,1061907.8
2020-04-01T06:00:00Z,6470,6470,6365,6415,8290.049221018578,0,706183,1064245.1
2020-04-02T06:00:00Z,6468,6574,6352,6400,8271.242761107946,0,1197801,1095338.5
2020-04-05T06:00:00Z,6429,6497,6200,6278,8251.409499803389,0,267895,1069022.65
2020-04-06T06:00:00Z,6395,6469,6203,6400,8232.987514730718,0,919355,1074826.75
2020-04-07T06:00:00Z,6516,6585,6387,6420,8214.947837967227,0,970371,1064001.05
2020-04-12T06:00:00Z,6600,6622,6490,6500,8197.883680375513,0,360267,1031333.15
2020-04-13T06:00:00Z,6540,6660,6419,6652,8182.501753207597,0,402576,959620.65
2020-04-16T06:00:00Z,6585,6618,6414,6431,8165.073875066228,0,1276877,993108.85
2020-04-19T06:00:00Z,6649,7300,6630,7279,8156.2572195929315,0,760069,977678.15
2020-04-20T06:00:00Z,7140,7140,6951,7000,8144.752172631808,0,1220582,982827.05
2020-04-21T06:00:00Z,6975,7032,6652,6652,8129.898917182735,0,720648,968907.7
2020-04-22T06:00:00Z,6705,6820,6634,6642,8115.093952832658,0,588284,942165.3
2020-04-23T06:00:00Z,6865,7010,6818,6893,8102.933813998502,0,1211008,966635.55
2020-04-26T06:00:00Z,7050,7260,7039,7260,8094.546412864189,0,358118,919943.65
2020-04-27T06:00:00Z,7265,7336,7071,7086,8084.511125173998,0,677538,882754.75
2020-04-30T06:00:00Z,7366,7400,7174,7174,8075.451312983212,0,1135725,883598.4
2020-05-03T06:00:00Z,7033,7154,6988,7145,8066.193090963478,0,263450,797278.95
2020-05-04T06:00:00Z,7160,7220,6891,6960,8055.1861945359815,0,521366,791766
2020-05-05T06:00:00Z,7040,7105,6980,7060,8045.283844341594,0,740690,784113.2
2020-05-06T06:00:00Z,7060,7242,7025,7090,8035.778532457598,0,361374,733008.85
2020-05-07T06:00:00Z,7122,7222,7085,7085,8026.318049547572,0,1266250,761012.2
2020-05-10T06:00:00Z,7240,7280,7101,7126,8017.35966099486,0,324159,717330.1
2020-05-11T06:00:00Z,7135,7187,6917,7047,8007.704340984961,0,852066,746538.65
2020-05-12T06:00:00Z,7000,7183,6990,7136,7999.030665950285,0,1046389,752890.35
2020-05-13T06:00:00Z,7136,7180,7003,7029,7989.378619522919,0,1641192,786431.4
2020-05-14T06:00:00Z,6962,7020,6532,6532,7974.8773397266705,0,1104475,823641.8
2020-05-17T06:00:00Z,6774,6825,6601,6646,7961.654679629888,0,423536,824689.8
2020-05-18T06:00:00Z,6699,7028,6697,6950,7951.588463912178,0,385019,780096.9
2020-05-19T06:00:00Z,7100,7124,6900,6900,7941.124897107082,0,476932,765940.05
2020-05-20T06:00:00Z,6903,7079,6900,6990,7931.660967782634,0,246336,717227.75
2020-05-21T06:00:00Z,6931,7050,6875,6897,7921.365833774847,0,459827,704186.7
2020-05-24T06:00:00Z,6920,7020,6907,6991,7912.1084622945,0,89682,679256.6
2020-05-25T06:00:00Z,7060,7148,7001,7001,7903.042706450774,0,281706,632791.5
2020-05-26T06:00:00Z,7080,7122,7013,7035,7894.4054655905675,0,344890,632130.1
2020-05-27T06:00:00Z,7035,7118,6856,6862,7884.132774390661,0,1096112,653058.8
2020-05-31T06:00:00Z,6681,6855,6656,6855,7873.892647282297,0,486709,620608
2020-06-01T06:00:00Z,6988,6988,6656,6794,7863.147446811826,0,987943,656832.65
2020-06-02T06:00:00Z,6800,6939,6800,6868,7853.245482166932,0,386496,650089.15
2020-06-03T06:00:00Z,6939,7000,6880,6944,7844.198263438902,0,375330,631821.15
2020-06-04T06:00:00Z,6944,7045,6927,7015,7835.94753444946,0,863452,656925.05
2020-06-08T06:00:00Z,7120,7440,7108,7364,7831.251539081804,0,707410,628983.05
2020-06-09T06:00:00Z,7322,7525,7000,7525,7828.204260085966,0,504281,637989.15
2020-06-10T06:00:00Z,7450,7747,7450,7694,7826.868894313966,0,495105,620141.1
2020-06-11T06:00:00Z,7600,7633,7491,7633,7824.939850589449,0,552528,595448.05
2020-06-14T06:00:00Z,7510,7659,7442,7659,7823.288707797514,0,201199,523448.4
2020-06-15T06:00:00Z,7450,7500,7400,7400,7819.07687985923,0,413759,488912.6
2020-06-16T06:00:00Z,7500,7557,7443,7449,7815.394522845705,0,403465,487909.05
2020-06-17T06:00:00Z,7402,7445,7310,7310,7810.36572162336,0,281903,482753.25
2020-06-18T06:00:00Z,7310,7364,7040,7077,7803.0685502639235,0,732916,495552.45
2020-06-21T06:00:00Z,6940,6975,6800,6832,7793.406176629456,0,443238,505397.55
2020-06-22T06:00:00Z,6834,6902,6747,6894,7784.456861439114,0,491979,507005.15
2020-06-23T06:00:00Z,6900,7018,6825,6943,7776.084156350167,0,428834,523962.75
2020-06-24T06:00:00Z,6950,7015,6793,6794,7766.312174694942,0,485605,534157.7
2020-06-25T06:00:00Z,6789,6865,6685,6848,7757.174740120863,0,667655,550295.95
2020-06-28T06:00:00Z,6719,6727,6540,6586,7745.521260119661,0,289674,509974.05
2020-06-29T06:00:00Z,6585,6657,6494,6511,7733.237466486629,0,375505,504413.85
2020-06-30T06:00:00Z,6511,6527,6410,6462,7720.588337466862,0,350077,472520.55
2020-07-01T06:00:00Z,6462,7131,6462,7115,7714.562582865202,0,1452052,525798.35
2020-07-02T06:00:00Z,7252,7287,6938,7226,7709.701263632713,0,971786,555621.15
2020-07-05T06:00:00Z,7049,7049,6880,6890,7701.54503215378,0,238835,524390.3
2020-07-06T06:00:00Z,7000,7200,6806,7082,7695.38040496817,0,694032,523721.4
2020-07-07T06:00:00Z,7124,7149,6981,6983,7688.292042729681,0,514220,524218.35
2020-07-08T06:00:00Z,6960,7089,6880,7089,7682.328937826898,0,451622,522044.2
2020-07-09T06:00:00Z,7075,7150,6977,7080,7676.335615062451,0,415335,515184.55
2020-07-12T06:00:00Z,7120,7240,7059,7149,7671.088494514566,0,306795,520464.35
2020-07-13T06:00:00Z,7150,7302,7102,7150,7665.903534370143,0,418917,520722.25
2020-07-14T06:00:00Z,7175,7220,7007,7007,7659.347280296808,0,300998,515598.9
2020-07-15T06:00:00Z,7098,7171,7020,7050,7653.28412327893,0,312586,517133.05
2020-07-16T06:00:00Z,7013,7030,6875,6903,7645.818609614463,0,371069,499040.7
2020-07-19T06:00:00Z,6910,6957,6835,6850,7637.900016483971,0,112430,482500.3
2020-07-20T06:00:00Z,6850,6900,6765,6804,7629.60250388214,0,191545,467478.6
2020-07-21T06:00:00Z,6877,6960,6826,6948,7622.820389415651,0,411760,466624.9
2020-07-22T06:00:00Z,6948,6974,6851,6974,7616.3644651428585,0,186599,451674.6
2020-07-23T06:00:00Z,7052,7065,6915,6951,7609.743923201138,0,285133,432548.5
2020-07-26T06:00:00Z,6898,7080,6875,7058,7604.253933915555,0,244409,430285.25
2020-07-27T06:00:00Z,7120,7222,7011,7166,7599.893198254704,0,620084,442514.2
2020-07-28T06:00:00Z,7140,7218,7022,7166,7595.575852998438,0,839095,466965.1
2020-07-29T06:00:00Z,7166,7233,7022,7022,7589.868630580543,0,1258651,457295.05
2020-08-02T06:00:00Z,7022,7044,6890,6900,7583.004266097155,0,165376,416974.55
2020-08-03T06:00:00Z,6866,6952,6806,6900,7576.2082037479295,0,459058,427985.7
2020-08-04T06:00:00Z,6890,6918,6690,6840,7568.882748984269,0,430746,414821.4
2020-08-05T06:00:00Z,6812,6879,6722,6765,7560.883915661042,0,396461,408933.45
2020-08-06T06:00:00Z,6744,6772,6671,6772,7553.034324460435,0,861732,429438.95
2020-08-09T06:00:00Z,6780,6860,6780,6819,7545.73050033645,0,111509,414247.65
2020-08-10T06:00:00Z,6819,6879,6731,6731,7537.623729188824,0,153831,406599.45
2020-08-11T06:00:00Z,6716,6894,6716,6797,7530.2543388486365,0,360411,403674.15
2020-08-12T06:00:00Z,6770,6900,6721,6900,7523.983151397406,0,467756,412012.05
2020-08-13T06:00:00Z,6866,6876,6710,6710,7515.883816557631,0,553454,424055.45
2020-08-16T06:00:00Z,6839,6895,6785,6890,7509.656116890391,0,254825,418243.25
2020-08-17T06:00:00Z,6890,7060,6816,7060,7505.181926672576,0,620651,443654.3
2020-08-18T06:00:00Z,7023,7484,7023,7280,7502.941310486779,0,1931323,530643.2
2020-08-19T06:00:00Z,7270,7321,7180,7321,7501.130949188403,0,243017,522206.05
2020-08-20T06:00:00Z,7226,7245,7021,7061,7496.7515367586675,0,423061,534029.15
2020-08-23T06:00:00Z,7140,7200,7101,7190,7493.699282661566,0,124961,526020.55
2020-08-24T06:00:00Z,7268,7268,7079,7081,7489.592822137571,0,205274,524063.8
2020-08-25T06:00:00Z,7100,7210,7041,7041,7485.129211967048,0,244462,505282.7
2020-08-26T06:00:00Z,7006,7141,7001,7061,7480.909020803197,0,250458,475850.85
2020-08-27T06:00:00Z,7155,7155,6890,6890,7475.029329053911,0,705432,448189.9
2020-08-30T06:00:00Z,6940,6984,6924,6983,7470.13351483447,0,135991,446720.65
2020-08-31T06:00:00Z,7030,7050,6840,6841,7463.873479860992,0,477935,447664.5
2020-09-01T06:00:00Z,6875,7000,6868,7000,7459.257823344962,0,344593,443356.85
2020-09-02T06:00:00Z,7015,7015,6849,6849,7453.185606197251,0,316504,439359
2020-09-03T06:00:00Z,6770,6826,6552,6575,7444.447440961458,0,774957,435020.25
2020-09-06T06:00:00Z,6490,6696,6432,6660,7436.641993787712,0,237243,441306.95
2020-09-07T06:00:00Z,6510,6700,6510,6645,7428.764959023655,0,266200,446925.4
2020-09-08T06:00:00Z,6675,6694,6545,6575,7420.269785302026,0,367742,447291.95
2020-09-09T06:00:00Z,6568,6580,6437,6480,7410.9138670403145,0,620964,454952.35
2020-09-10T06:00:00Z,6391,6420,6267,6301,7399.869947965287,0,916331,473096.2
2020-09-13T06:00:00Z,6250,6289,6162,6255,7388.478207189512,0,546425,487676.2
2020-09-14T06:00:00Z,6335,6432,6275,6320,7377.846583237378,0,589219,486104.6
2020-09-15T06:00:00Z,6301,6360,6260,6320,7367.32074658825,0,671050,423090.95
2020-09-16T06:00:00Z,6310,6385,6239,6265,7356.352380950556,0,298031,425841.65
2020-09-17T06:00:00Z,6178,6336,6131,6295,7345.791660742093,0,753617,442369.45
2020-09-21T06:00:00Z,6210,6352,6210,6270,7335.087266107843,0,417231,456982.95
2020-09-22T06:00:00Z,6270,6339,6163,6172,7323.514258484879,0,339640,463701.25
2020-09-23T06:00:00Z,6174,6203,5992,6060,7310.941977305925,0,859069,494431.6
2020-09-24T06:00:00Z,6050,6093,5819,6000,7297.897778526762,0,2204719,592144.65
2020-09-29T06:00:00Z,6100,6124,6038,6046,7285.441084213063,0,732295,593487.8
2020-09-30T06:00:00Z,6005,6126,5980,6074,7273.386944071639,0,745829,623979.7
2020-10-01T06:00:00Z,6080,6199,6007,6174,7262.447770498787,0,755640,637864.95
2020-10-04T06:00:00Z,6165,6348,6164,6338,7253.249285220192,0,254505,633360.55
2020-10-05T06:00:00Z,6350,6457,6348,6452,7245.276655516509,0,516606,643365.65
2020-10-06T06:00:00Z,6483,6500,6390,6434,7237.204250984007,0,412981,625266.85
2020-10-07T06:00:00Z,6440,6494,6431,6458,7229.450974854813,0,311264,628967.9
2020-10-08T06:00:00Z,6510,6517,6480,6500,7222.192756199541,0,432064,637261.1
2020-10-11T06:00:00Z,6560,6565,6473,6473,7214.738101908998,0,196526,628700.3
2020-10-12T06:00:00Z,6461,6538,6351,6537,7207.994439203436,0,429595,619131.85
2020-10-13T06:00:00Z,6540,6577,6494,6560,7201.546733340715,0,388064,592718.5
2020-10-14T06:00:00Z,6584,6712,6584,6675,7196.307462362201,0,493013,590047.9
2020-10-15T06:00:00Z,6610,6666,6582,6617,7190.543209005363,0,377526,579463.25
2020-10-18T06:00:00Z,6637,6695,6637,6680,7185.463177074961,0,139977,552909.6
2020-10-19T06:00:00Z,6747,6771,6593,6593,7179.568021084166,0,439880,560002.05
2020-10-20T06:00:00Z,6610,6645,6520,6590,7173.701672615666,0,476230,546132.7
2020-10-21T06:00:00Z,6690,6690,6553,6648,7168.47081020158,0,319287,541235.5
2020-10-22T06:00:00Z,6663,6869,6612,6850,7165.30194641848,0,843872,566447.1
2020-10-25T07:00:00Z,6888,6999,6888,6999,7163.647200682973,0,384699,542728.6
2020-10-26T07:00:00Z,6992,6992,6879,6902,7161.043745949809,0,640171,464501.2
2020-10-27T07:00:00Z,6902,6964,6755,6764,7157.0930619105075,0,608253,458299.1
2020-10-28T07:00:00Z,6720,6728,6465,6513,7150.684175722343,0,670970,454556.15
2020-10-29T07:00:00Z,6602,6747,6485,6662,7145.821646610678,0,1089151,471231.7
2020-11-01T07:00:00Z,6600,6833,6581,6802,7142.400535699128,0,403352,478674.05
2020-11-02T07:00:00Z,6820,6878,6742,6762,7138.615455741923,0,681082,486897.85
2020-11-03T07:00:00Z,6776,6900,6761,6900,7136.241172600213,0,724821,502489.85
2020-11-04T07:00:00Z,6850,6990,6850,6990,7134.786036554439,0,502515,512052.4
2020-11-05T07:00:00Z,7090,7100,7005,7005,7133.494633205639,0,2550698,617984.1
2020-11-08T07:00:00Z,7050,7065,6972,7054,7132.703641830459,0,142536,615284.6
2020-11-09T07:00:00Z,7090,7603,6980,7355,7134.915545891848,0,1245037,656056.7
2020-11-10T07:00:00Z,7282,7569,7281,7540,7138.946236977501,0,982342,685770.6
2020-11-11T07:00:00Z,7540,7614,7509,7514,7142.678115216531,0,559021,689071
2020-11-12T07:00:00Z,7427,7499,7244,7337,7144.611666308904,0,615818,700985.6
2020-11-15T07:00:00Z,7390,7441,7276,7345,7146.605580076975,0,248529,706413.2
2020-11-16T07:00:00Z,7350,7476,7181,7200,7147.136867837403,0,591452,713991.8
2020-11-17T07:00:00Z,7235,7382,7208,7288,7148.538491043001,0,657678,723064.2
2020-11-18T07:00:00Z,7225,7288,7222,7233,7149.378904067449,0,534047,733802.2
2020-11-19T07:00:00Z,7249,7250,7090,7244,7150.320407509564,0,726733,727945.25
2020-11-22T07:00:00Z,7200,7251,7102,7230,7151.113239275638,0,227641,720092.35
2020-11-23T07:00:00Z,7300,7383,7166,7166,7151.26136624802,0,596599,717913.75
